Year.x,Month,Day,TOTALDEMAND,RRP,date_keep,time_keep,Daily.global.solar.exposure..MJ.m.m.,Minimum.temperature..Degree.C.,Maximum.temperature..Degree.C.,Rainfall.amount..millimetres.,Season,price_mov_avg_1hr,price_mov_avg_2hr,demand_mov_avg_1hr,demand_mov_avg_2hr,segment_day,week_of_year,day_of_week,segment_30min,index
2019,7,3,9384.93,71.9,2019/07/03,10:30:00,10,8.9,18.7,15.2,3,72.93,75.9624999999997,9816.615,9827.9875,3,27,Wednesday,22,26325
2019,7,3,9129.04,66.37,2019/07/03,11:00:00,10,8.9,18.7,15.2,3,70.315,71.0324999999997,9519.07,9536.8,3,27,Wednesday,23,26326
2019,7,3,8832.23,63.02,2019/07/03,11:30:00,10,8.9,18.7,15.2,3,69.135,67.5049999999997,9256.985,9249.8525,3,27,Wednesday,24,26327
2019,7,3,8703.27,65.44,2019/07/03,12:00:00,10,8.9,18.7,15.2,3,64.69500000000001,66.6824999999997,8980.635,9012.3675,3,27,Wednesday,25,26328
2019,7,3,8543.44,62.32,2019/07/03,12:30:00,10,8.9,18.7,15.2,3,64.23,64.2874999999997,8767.75,8801.995,3,27,Wednesday,26,26329
2019,7,3,8508.9,62.56,2019/07/03,13:00:00,10,8.9,18.7,15.2,3,63.879999999999995,63.3349999999997,8623.355,8646.96,3,27,Wednesday,27,26330
2019,7,3,8432.64,61.55,2019/07/03,13:30:00,10,8.9,18.7,15.2,3,62.44,62.9674999999997,8526.17,8547.0625,3,27,Wednesday,28,26331
2019,7,3,8430.78,64.23,2019/07/03,14:00:00,10,8.9,18.7,15.2,3,62.055,62.6649999999997,8470.77,8478.94,3,27,Wednesday,29,26332
2019,7,3,8483.01,64.65,2019/07/03,14:30:00,10,8.9,18.7,15.2,3,62.89,63.2474999999997,8431.71,8463.8325,3,27,Wednesday,30,26333
2019,7,3,8514.08,61.05,2019/07/03,15:00:00,10,8.9,18.7,15.2,3,64.44,62.8699999999997,8456.895,8465.1275,3,27,Wednesday,31,26334
2019,7,3,8629.53,65.81,2019/07/03,15:30:00,10,8.9,18.7,15.2,3,62.85,63.9349999999997,8498.545,8514.35,3,27,Wednesday,32,26335
2019,7,3,8949.88,63.99,2019/07/03,16:00:00,10,8.9,18.7,15.2,3,63.43,63.8749999999997,8571.805,8644.125,3,27,Wednesday,33,26336
2019,7,3,9310.47,77.59,2019/07/03,16:30:00,10,8.9,18.7,15.2,3,64.9,67.1099999999997,8789.705,8850.99,3,27,Wednesday,34,26337
2019,7,3,9853.44,83.92,2019/07/03,17:00:00,10,8.9,18.7,15.2,3,70.79,72.8274999999997,9130.175,9185.83,3,27,Wednesday,35,26338
2019,7,3,10470.29,94.99,2019/07/03,17:30:00,10,8.9,18.7,15.2,3,80.755,80.1224999999997,9581.955,9646.02,3,27,Wednesday,36,26339
2019,7,4,9646.51,69.8,2019/07/04,09:00:00,10.2,8.9,20.5,0,3,89.455,78.5274999999997,10161.865000000002,9778.005,3,27,Thursday,19,26370
2019,7,4,9560.45,68.7,2019/07/04,09:30:00,10.2,8.9,20.5,0,3,82.395,75.6324999999997,10058.400000000001,9762.35,3,27,Thursday,20,26371
2019,7,4,9414.47,71.45,2019/07/04,10:00:00,10.2,8.9,20.5,0,3,69.25,72.2799999999997,9603.48,9637.8175,3,27,Thursday,21,26372
2019,7,4,9322.24,67,2019/07/04,10:30:00,10.2,8.9,20.5,0,3,70.075,69.2374999999997,9487.46,9485.9175,3,27,Thursday,22,26373
2019,7,4,9135.41,63.63,2019/07/04,11:00:00,10.2,8.9,20.5,0,3,69.225,67.6949999999997,9368.355,9358.1425,3,27,Thursday,23,26374
2019,7,4,8982.32,64.02,2019/07/04,11:30:00,10.2,8.9,20.5,0,3,65.315,66.5249999999997,9228.825,9213.61,3,27,Thursday,24,26375
2019,7,4,8877.14,68.65,2019/07/04,12:00:00,10.2,8.9,20.5,0,3,63.825,65.8249999999997,9058.865,9079.2775,3,27,Thursday,25,26376
2019,7,4,8721.92,68.63,2019/07/04,12:30:00,10.2,8.9,20.5,0,3,66.33500000000001,66.2324999999997,8929.73,8929.1975,3,27,Thursday,26,26377
2019,7,4,8562.53,69.12,2019/07/04,13:00:00,10.2,8.9,20.5,0,3,68.64,67.6049999999997,8799.529999999999,8785.9775,3,27,Thursday,27,26378
2019,7,4,8579.95,69.64,2019/07/04,13:30:00,10.2,8.9,20.5,0,3,68.875,69.0099999999997,8642.225,8685.385,3,27,Thursday,28,26379
2019,7,4,8564.7,70.02,2019/07/04,14:00:00,10.2,8.9,20.5,0,3,69.38,69.3524999999997,8571.240000000002,8607.275,3,27,Thursday,29,26380
2019,7,4,8633.58,71.88,2019/07/04,14:30:00,10.2,8.9,20.5,0,3,69.83,70.1649999999997,8572.325,8585.19,3,27,Thursday,30,26381
2019,7,4,8669.59,72.03,2019/07/04,15:00:00,10.2,8.9,20.5,0,3,70.94999999999999,70.8924999999997,8599.14,8611.955,3,27,Thursday,31,26382
2019,7,4,8712.89,69.03,2019/07/04,15:30:00,10.2,8.9,20.5,0,3,71.955,70.7399999999997,8651.585,8645.19,3,27,Thursday,32,26383
2019,7,4,8969.09,72.02,2019/07/04,16:00:00,10.2,8.9,20.5,0,3,70.53,71.2399999999997,8691.24,8746.2875,3,27,Thursday,33,26384
2019,7,4,9262.74,74.44,2019/07/04,16:30:00,10.2,8.9,20.5,0,3,70.525,71.8799999999997,8840.99,8903.5775,3,27,Thursday,34,26385
2019,7,4,9760.07,99.04,2019/07/04,17:00:00,10.2,8.9,20.5,0,3,73.22999999999999,78.6324999999997,9115.915,9176.1975,3,27,Thursday,35,26386
2019,7,4,10253.66,90.58,2019/07/04,17:30:00,10.2,8.9,20.5,0,3,86.74000000000001,84.0199999999997,9511.404999999999,9561.39,3,27,Thursday,36,26387
2019,7,5,9334.89,73.93,2019/07/05,09:00:00,11.3,9.7,25.9,0,3,94.81,84.0124999999997,10006.865,9489.4025,3,27,Friday,19,26418
2019,7,5,9189.18,73.6,2019/07/05,09:30:00,11.3,9.7,25.9,0,3,82.255,80.7299999999997,9794.275,9451.6775,3,27,Friday,20,26419
2019,7,5,9072.25,79.73,2019/07/05,10:00:00,11.3,9.7,25.9,0,3,73.765,78.2424999999997,9262.035,9306.2025,3,27,Friday,21,26420
2019,7,5,8999.12,77.45,2019/07/05,10:30:00,11.3,9.7,25.9,0,3,76.66499999999999,76.1774999999997,9130.715,9148.86,3,27,Friday,22,26421
2019,7,5,8866.53,73.43,2019/07/05,11:00:00,11.3,9.7,25.9,0,3,78.59,76.0524999999997,9035.685000000001,9031.77,3,27,Friday,23,26422
2019,7,5,8727.37,64.93,2019/07/05,11:30:00,11.3,9.7,25.9,0,3,75.44,73.8849999999997,8932.825,8916.3175,3,27,Friday,24,26423
2019,7,5,8643.53,66.79,2019/07/05,12:00:00,11.3,9.7,25.9,0,3,69.18,70.6499999999997,8796.95,8809.1375,3,27,Friday,25,26424
2019,7,5,8629.15,71.14,2019/07/05,12:30:00,11.3,9.7,25.9,0,3,65.86000000000001,69.0724999999997,8685.45,8716.645,3,27,Friday,26,26425
2019,7,5,8529.19,69.58,2019/07/05,13:00:00,11.3,9.7,25.9,0,3,68.965,68.1099999999997,8636.34,8632.31,3,27,Friday,27,26426
2019,7,5,8471.99,65.79,2019/07/05,13:30:00,11.3,9.7,25.9,0,3,70.36,68.3249999999997,8579.17,8568.465,3,27,Friday,28,26427
2019,7,5,8507.77,68.57,2019/07/05,14:00:00,11.3,9.7,25.9,0,3,67.685,68.7699999999997,8500.59,8534.525,3,27,Friday,29,26428
2019,7,5,8456.98,68.31,2019/07/05,14:30:00,11.3,9.7,25.9,0,3,67.18,68.0624999999997,8489.880000000001,8491.4825,3,27,Friday,30,26429
2019,7,5,8497.67,69.95,2019/07/05,15:00:00,11.3,9.7,25.9,0,3,68.44,68.1549999999997,8482.375,8483.6025,3,27,Friday,31,26430
2019,7,5,8614.81,68.81,2019/07/05,15:30:00,11.3,9.7,25.9,0,3,69.13,68.9099999999997,8477.325,8519.3075,3,27,Friday,32,26431
2019,7,5,8833.42,69.29,2019/07/05,16:00:00,11.3,9.7,25.9,0,3,69.38,69.0899999999997,8556.24,8600.72,3,27,Friday,33,26432
2019,7,5,9093.81,72.16,2019/07/05,16:30:00,11.3,9.7,25.9,0,3,69.05000000000001,70.0524999999997,8724.115,8759.9275,3,27,Friday,34,26433
2019,7,5,9470.03,80.26,2019/07/05,17:00:00,11.3,9.7,25.9,0,3,70.725,72.6299999999997,8963.615,9003.0175,3,27,Friday,35,26434
2019,7,5,9961.51,94.74,2019/07/05,17:30:00,11.3,9.7,25.9,0,3,76.21000000000001,79.1124999999997,9281.92,9339.6925,3,27,Friday,36,26435
2019,7,6,8732.59,74.65,2019/07/06,09:00:00,10,13.8,26.4,0,3,87.5,72.0399999999997,9715.77,8358.59,3,27,Saturday,19,26466
2019,7,6,8739.15,70.47,2019/07/06,09:30:00,10,13.8,26.4,0,3,84.695,72.8349999999997,9347.05,8582.3,3,27,Saturday,20,26467
2019,7,6,8513.12,63.9,2019/07/06,10:00:00,10,13.8,26.4,0,3,72.56,70.7399999999997,8735.869999999999,8647.6275,3,27,Saturday,21,26468
2019,7,6,8326.27,47.86,2019/07/06,10:30:00,10,13.8,26.4,0,3,67.185,64.2199999999997,8626.135,8577.7825,3,27,Saturday,22,26469
2019,7,6,8061.42,46.1,2019/07/06,11:00:00,10,13.8,26.4,0,3,55.879999999999995,57.0824999999997,8419.695,8409.99,3,27,Saturday,23,26470
2019,7,6,7876.74,50.43,2019/07/06,11:30:00,10,13.8,26.4,0,3,46.980000000000004,52.0724999999997,8193.845000000001,8194.3875,3,27,Saturday,24,26471
2019,7,6,7701.86,40.95,2019/07/06,12:00:00,10,13.8,26.4,0,3,48.265,46.3349999999997,7969.08,7991.5725,3,27,Saturday,25,26472
2019,7,6,7577.12,42.5,2019/07/06,12:30:00,10,13.8,26.4,0,3,45.69,44.9949999999997,7789.299999999999,7804.285,3,27,Saturday,26,26473
2019,7,6,7444.67,49.81,2019/07/06,13:00:00,10,13.8,26.4,0,3,41.725,45.9224999999997,7639.49,7650.0975,3,27,Saturday,27,26474
2019,7,6,7317.7,48.58,2019/07/06,13:30:00,10,13.8,26.4,0,3,46.155,45.4599999999997,7510.895,7510.3375,3,27,Saturday,28,26475
2019,7,6,7336.75,49.62,2019/07/06,14:00:00,10,13.8,26.4,0,3,49.195,47.6274999999997,7381.1849999999995,7419.06,3,27,Saturday,29,26476
2019,7,6,7297.89,57.21,2019/07/06,14:30:00,10,13.8,26.4,0,3,49.099999999999994,51.3049999999997,7327.225,7349.2525,3,27,Saturday,30,26477
2019,7,6,7396.07,61.43,2019/07/06,15:00:00,10,13.8,26.4,0,3,53.415,54.2099999999997,7317.32,7337.1025,3,27,Saturday,31,26478
2019,7,6,7488.21,56.85,2019/07/06,15:30:00,10,13.8,26.4,0,3,59.32,56.2774999999997,7346.98,7379.73,3,27,Saturday,32,26479
2019,7,6,7745.27,63.15,2019/07/06,16:00:00,10,13.8,26.4,0,3,59.14,59.6599999999997,7442.139999999999,7481.86,3,27,Saturday,33,26480
2019,7,6,8113.46,73.77,2019/07/06,16:30:00,10,13.8,26.4,0,3,60,63.7999999999997,7616.74,7685.7525,3,27,Saturday,34,26481
2019,7,6,8608.94,79.29,2019/07/06,17:00:00,10,13.8,26.4,0,3,68.46,68.2649999999997,7929.365,7988.97,3,27,Saturday,35,26482
2019,7,6,9113.81,90.49,2019/07/06,17:30:00,10,13.8,26.4,0,3,76.53,76.6749999999997,8361.2,8395.37,3,27,Saturday,36,26483
2019,7,7,8372.18,65.89,2019/07/07,09:00:00,10.3,8.6,19,0,3,84.89,59.7599999999997,8861.375,7968.1525,3,27,Sunday,19,26514
2019,7,7,8436.83,68.27,2019/07/07,09:30:00,10.3,8.6,19,0,3,78.19,63.5249999999997,8742.994999999999,8212.9825,3,27,Sunday,20,26515
2019,7,7,8389.93,69.68,2019/07/07,10:00:00,10.3,8.6,19,0,3,67.08,66.4924999999997,8404.505000000001,8339.2225,3,27,Sunday,21,26516
2019,7,7,8322.24,71.67,2019/07/07,10:30:00,10.3,8.6,19,0,3,68.975,68.8774999999997,8413.380000000001,8380.295,3,27,Sunday,22,26517
2019,7,7,8058.59,66.57,2019/07/07,11:00:00,10.3,8.6,19,0,3,70.67500000000001,69.0474999999997,8356.085,8301.8975,3,27,Sunday,23,26518
2019,7,7,7885.87,65.09,2019/07/07,11:30:00,10.3,8.6,19,0,3,69.12,68.2524999999997,8190.415,8164.1575,3,27,Sunday,24,26519
2019,7,7,7666.57,60.73,2019/07/07,12:00:00,10.3,8.6,19,0,3,65.83,66.0149999999997,7972.23,7983.3175,3,27,Sunday,25,26520
2019,7,7,7460.19,56.93,2019/07/07,12:30:00,10.3,8.6,19,0,3,62.91,62.3299999999997,7776.219999999999,7767.805,3,27,Sunday,26,26521
2019,7,7,7347.82,58,2019/07/07,13:00:00,10.3,8.6,19,0,3,58.83,60.1874999999997,7563.379999999999,7590.1125,3,27,Sunday,27,26522
2019,7,7,7232.4,56.59,2019/07/07,13:30:00,10.3,8.6,19,0,3,57.465,58.0624999999997,7404.004999999999,7426.745,3,27,Sunday,28,26523
2019,7,7,7257.75,58,2019/07/07,14:00:00,10.3,8.6,19,0,3,57.295,57.3799999999997,7290.11,7324.54,3,27,Sunday,29,26524
2019,7,7,7313.57,60.6,2019/07/07,14:30:00,10.3,8.6,19,0,3,57.295,58.2974999999997,7245.075,7287.885,3,27,Sunday,30,26525
2019,7,7,7421.79,66.94,2019/07/07,15:00:00,10.3,8.6,19,0,3,59.3,60.5324999999997,7285.66,7306.3775,3,27,Sunday,31,26526
2019,7,7,7637.83,72.43,2019/07/07,15:30:00,10.3,8.6,19,0,3,63.769999999999996,64.4924999999997,7367.68,7407.735,3,27,Sunday,32,26527
2019,7,7,7898.32,79.48,2019/07/07,16:00:00,10.3,8.6,19,0,3,69.685,69.8624999999997,7529.8099999999995,7567.8775,3,27,Sunday,33,26528
2019,7,7,8260.79,76.49,2019/07/07,16:30:00,10.3,8.6,19,0,3,75.95500000000001,73.8349999999997,7768.075,7804.6825,3,27,Sunday,34,26529
2019,7,7,8742.8,75.18,2019/07/07,17:00:00,10.3,8.6,19,0,3,77.985,75.8949999999997,8079.555,8134.935,3,27,Sunday,35,26530
2019,7,7,9277.52,90.69,2019/07/07,17:30:00,10.3,8.6,19,0,3,75.83500000000001,80.4599999999997,8501.795,8544.8575,3,27,Sunday,36,26531
2019,7,8,9556.72,99.7,2019/07/08,09:00:00,11.4,9.1,17.7,0,3,82.935,103.4275,9010.16,9347.19,3,28,Monday,19,26562
2019,7,8,9504.22,92.18,2019/07/08,09:30:00,11.4,9.1,17.7,0,3,95.195,105.0825,9417.119999999999,9480.38,3,28,Monday,20,26563
2019,7,8,9296.02,83.91,2019/07/08,10:00:00,11.4,9.1,17.7,0,3,95.94,99.5524999999997,9530.47,9467.7,3,28,Monday,21,26564
2019,7,8,9101.82,80.31,2019/07/08,10:30:00,11.4,9.1,17.7,0,3,88.045,89.0249999999997,9400.119999999999,9364.695,3,28,Monday,22,26565
2019,7,8,8966.5,77.05,2019/07/08,11:00:00,11.4,9.1,17.7,0,3,82.11,83.3624999999997,9198.92,9217.14,3,28,Monday,23,26566
2019,7,8,8690.85,68.96,2019/07/08,11:30:00,11.4,9.1,17.7,0,3,78.68,77.5574999999997,9034.16,9013.7975,3,28,Monday,24,26567
2019,7,8,8592.46,73.83,2019/07/08,12:00:00,11.4,9.1,17.7,0,3,73.005,75.0374999999997,8828.675,8837.9075,3,28,Monday,25,26568
2019,7,8,8502.43,71.31,2019/07/08,12:30:00,11.4,9.1,17.7,0,3,71.395,72.7874999999997,8641.654999999999,8688.06,3,28,Monday,26,26569
2019,7,8,8466.42,68.81,2019/07/08,13:00:00,11.4,9.1,17.7,0,3,72.57,70.7274999999997,8547.445,8563.04,3,28,Monday,27,26570
2019,7,8,8451.36,68.66,2019/07/08,13:30:00,11.4,9.1,17.7,0,3,70.06,70.6524999999997,8484.425,8503.1675,3,28,Monday,28,26571
2019,7,8,8522.25,68.81,2019/07/08,14:00:00,11.4,9.1,17.7,0,3,68.735,69.3974999999997,8458.89,8485.615,3,28,Monday,29,26572
2019,7,8,8465.78,68.88,2019/07/08,14:30:00,11.4,9.1,17.7,0,3,68.735,68.7899999999997,8486.805,8476.4525,3,28,Monday,30,26573
2019,7,8,8490.8,69.57,2019/07/08,15:00:00,11.4,9.1,17.7,0,3,68.845,68.9799999999997,8494.015,8482.5475,3,28,Monday,31,26574
2019,7,8,8463.95,67.47,2019/07/08,15:30:00,11.4,9.1,17.7,0,3,69.225,68.6824999999997,8478.29,8485.695,3,28,Monday,32,26575
2019,7,8,8638.7,68.34,2019/07/08,16:00:00,11.4,9.1,17.7,0,3,68.52,68.5649999999997,8477.375,8514.8075,3,28,Monday,33,26576
2019,7,8,8879.52,68.37,2019/07/08,16:30:00,11.4,9.1,17.7,0,3,67.905,68.4374999999997,8551.325,8618.2425,3,28,Monday,34,26577
2019,7,8,9270.99,85.25,2019/07/08,17:00:00,11.4,9.1,17.7,0,3,68.355,72.3574999999997,8759.11,8813.29,3,28,Monday,35,26578
2019,7,8,9788.32,127.42,2019/07/08,17:30:00,11.4,9.1,17.7,0,3,76.81,87.3449999999997,9075.255000000001,9144.3825,3,28,Monday,36,26579
2019,7,9,9501.24,112.86,2019/07/09,09:00:00,10.6,10,16.2,0,3,106.33500000000001,115.3925,9529.654999999999,9613.78,3,28,Tuesday,19,26610
2019,7,9,9255.38,65.5,2019/07/09,09:30:00,10.6,10,16.2,0,3,120.14,107.585,9644.779999999999,9551.7025,3,28,Tuesday,20,26611
2019,7,9,8918.25,63.04,2019/07/09,10:00:00,10.6,10,16.2,0,3,89.18,97.0299999999997,9378.31,9346.48,3,28,Tuesday,21,26612
2019,7,9,8710.79,65.29,2019/07/09,10:30:00,10.6,10,16.2,0,3,64.27,76.6724999999997,9086.814999999999,9096.415,3,28,Tuesday,22,26613
2019,7,9,8398.27,60.14,2019/07/09,11:00:00,10.6,10,16.2,0,3,64.165,63.4924999999997,8814.52,8820.6725,3,28,Tuesday,23,26614
2019,7,9,8166.51,57.47,2019/07/09,11:30:00,10.6,10,16.2,0,3,62.715,61.4849999999997,8554.53,8548.455,3,28,Tuesday,24,26615
2019,7,9,8044.11,63.14,2019/07/09,12:00:00,10.6,10,16.2,0,3,58.805,61.5099999999997,8282.39,8329.92,3,28,Tuesday,25,26616
2019,7,9,7936.5,56.99,2019/07/09,12:30:00,10.6,10,16.2,0,3,60.305,59.4349999999997,8105.3099999999995,8136.3475,3,28,Tuesday,26,26617
2019,7,9,7816.61,56.16,2019/07/09,13:00:00,10.6,10,16.2,0,3,60.065,58.4399999999997,7990.305,7990.9325,3,28,Tuesday,27,26618
2019,7,9,7810.29,57.32,2019/07/09,13:30:00,10.6,10,16.2,0,3,56.575,58.4024999999997,7876.555,7901.8775,3,28,Tuesday,28,26619
2019,7,9,7822.57,60.96,2019/07/09,14:00:00,10.6,10,16.2,0,3,56.739999999999995,57.8574999999997,7813.45,7846.4925,3,28,Tuesday,29,26620
2019,7,9,7887.46,62.04,2019/07/09,14:30:00,10.6,10,16.2,0,3,59.14,59.1199999999997,7816.43,7834.2325,3,28,Tuesday,30,26621
2019,7,9,7983.27,64.15,2019/07/09,15:00:00,10.6,10,16.2,0,3,61.5,61.1174999999997,7855.014999999999,7875.8975,3,28,Tuesday,31,26622
2019,7,9,8197.75,69.5,2019/07/09,15:30:00,10.6,10,16.2,0,3,63.095,64.1624999999997,7935.365,7972.7625,3,28,Tuesday,32,26623
2019,7,9,8449.5,75.17,2019/07/09,16:00:00,10.6,10,16.2,0,3,66.825,67.7149999999997,8090.51,8129.495,3,28,Tuesday,33,26624
2019,7,9,8775.06,84.1,2019/07/09,16:30:00,10.6,10,16.2,0,3,72.33500000000001,73.2299999999997,8323.625,8351.395,3,28,Tuesday,34,26625
2019,7,9,9309.84,111.76,2019/07/09,17:00:00,10.6,10,16.2,0,3,79.63499999999999,85.1324999999997,8612.279999999999,8683.0375,3,28,Tuesday,35,26626
2019,7,9,10048.64,252.67,2019/07/09,17:30:00,10.6,10,16.2,0,3,97.93,130.925,9042.45,9145.76,3,28,Tuesday,36,26627
2019,7,10,9782.44,85.31,2019/07/10,09:00:00,11.5,7.2,16.7,0,3,182.215,108.32,9679.24,9892.86,3,28,Wednesday,19,26658
2019,7,10,9486.03,74.57,2019/07/10,09:30:00,11.5,7.2,16.7,0,3,168.99,92.3249999999997,9915.54,9844.81,3,28,Wednesday,20,26659
2019,7,10,9149.33,71.94,2019/07/10,10:00:00,11.5,7.2,16.7,0,3,79.94,83.3199999999997,9634.235,9618.4075,3,28,Wednesday,21,26660
2019,7,10,8922.5,79.52,2019/07/10,10:30:00,11.5,7.2,16.7,0,3,73.255,77.8349999999997,9317.68,9335.075,3,28,Wednesday,22,26661
2019,7,10,8632.6,72.23,2019/07/10,11:00:00,11.5,7.2,16.7,0,3,75.72999999999999,74.5649999999997,9035.915,9047.615,3,28,Wednesday,23,26662
2019,7,10,8390.88,69.35,2019/07/10,11:30:00,11.5,7.2,16.7,0,3,75.875,73.2599999999997,8777.55,8773.8275,3,28,Wednesday,24,26663
2019,7,10,8239.88,65.94,2019/07/10,12:00:00,11.5,7.2,16.7,0,3,70.78999999999999,71.7599999999997,8511.74,8546.465,3,28,Wednesday,25,26664
2019,7,10,8097.58,70.23,2019/07/10,12:30:00,11.5,7.2,16.7,0,3,67.645,69.4374999999997,8315.38,8340.235,3,28,Wednesday,26,26665
2019,7,10,8085.4,73.62,2019/07/10,13:00:00,11.5,7.2,16.7,0,3,68.08500000000001,69.7849999999997,8168.73,8203.435,3,28,Wednesday,27,26666
2019,7,10,8063.58,72.28,2019/07/10,13:30:00,11.5,7.2,16.7,0,3,71.92500000000001,70.5174999999997,8091.49,8121.61,3,28,Wednesday,28,26667
2019,7,10,8082.73,74.85,2019/07/10,14:00:00,11.5,7.2,16.7,0,3,72.95,72.7449999999997,8074.49,8082.3225,3,28,Wednesday,29,26668
2019,7,10,8106.27,68.32,2019/07/10,14:30:00,11.5,7.2,16.7,0,3,73.565,72.2674999999997,8073.155,8084.495,3,28,Wednesday,30,26669
2019,7,10,8222.38,74.93,2019/07/10,15:00:00,11.5,7.2,16.7,0,3,71.585,72.5949999999997,8094.5,8118.74,3,28,Wednesday,31,26670
2019,7,10,8336.4,74.19,2019/07/10,15:30:00,11.5,7.2,16.7,0,3,71.625,73.0724999999997,8164.325,8186.945,3,28,Wednesday,32,26671
2019,7,10,8558.1,77.52,2019/07/10,16:00:00,11.5,7.2,16.7,0,3,74.56,73.7399999999997,8279.39,8305.7875,3,28,Wednesday,33,26672
2019,7,10,8894.15,86.24,2019/07/10,16:30:00,11.5,7.2,16.7,0,3,75.85499999999999,78.2199999999997,8447.25,8502.7575,3,28,Wednesday,34,26673
2019,7,10,9507.97,96.87,2019/07/10,17:00:00,11.5,7.2,16.7,0,3,81.88,83.7049999999997,8726.125,8824.155,3,28,Wednesday,35,26674
2019,7,10,10154.99,140.4,2019/07/10,17:30:00,11.5,7.2,16.7,0,3,91.555,100.2575,9201.06,9278.8025,3,28,Wednesday,36,26675
2019,7,11,9420.35,66.89,2019/07/11,09:00:00,11.3,6.2,18.3,0,3,118.635,86.4299999999997,9831.48,9562.615,3,28,Thursday,19,26706
2019,7,11,9233.33,62.71,2019/07/11,09:30:00,11.3,6.2,18.3,0,3,103.64500000000001,79.4649999999997,9787.67,9517.2775,3,28,Thursday,20,26707
2019,7,11,8875.98,57.55,2019/07/11,10:00:00,11.3,6.2,18.3,0,3,64.8,69.0999999999997,9326.84,9308.1675,3,28,Thursday,21,26708
2019,7,11,8620.43,55.06,2019/07/11,10:30:00,11.3,6.2,18.3,0,3,60.129999999999995,60.5524999999997,9054.654999999999,9037.5225,3,28,Thursday,22,26709
2019,7,11,8461.07,55.64,2019/07/11,11:00:00,11.3,6.2,18.3,0,3,56.305,57.7399999999997,8748.205,8797.7025,3,28,Thursday,23,26710
2019,7,11,8219.28,51.82,2019/07/11,11:30:00,11.3,6.2,18.3,0,3,55.35,55.0174999999997,8540.75,8544.19,3,28,Thursday,24,26711
2019,7,11,8138.13,54.91,2019/07/11,12:00:00,11.3,6.2,18.3,0,3,53.730000000000004,54.3574999999997,8340.175,8359.7275,3,28,Thursday,25,26712
2019,7,11,8027.58,48.72,2019/07/11,12:30:00,11.3,6.2,18.3,0,3,53.364999999999995,52.7724999999997,8178.705,8211.515,3,28,Thursday,26,26713
2019,7,11,7974.8,55.61,2019/07/11,13:00:00,11.3,6.2,18.3,0,3,51.815,52.7649999999997,8082.855,8089.9475,3,28,Thursday,27,26714
2019,7,11,7971.71,51.91,2019/07/11,13:30:00,11.3,6.2,18.3,0,3,52.165,52.7874999999997,8001.1900000000005,8028.055,3,28,Thursday,28,26715
2019,7,11,8004.98,54.48,2019/07/11,14:00:00,11.3,6.2,18.3,0,3,53.76,52.6799999999997,7973.255,7994.7675,3,28,Thursday,29,26716
2019,7,11,8029.09,54.22,2019/07/11,14:30:00,11.3,6.2,18.3,0,3,53.19499999999999,54.0549999999997,7988.344999999999,7995.145,3,28,Thursday,30,26717
2019,7,11,8095.83,58.26,2019/07/11,15:00:00,11.3,6.2,18.3,0,3,54.349999999999994,54.7174999999997,8017.035,8025.4025,3,28,Thursday,31,26718
2019,7,11,8264.6,59.41,2019/07/11,15:30:00,11.3,6.2,18.3,0,3,56.239999999999995,56.5924999999997,8062.46,8098.625,3,28,Thursday,32,26719
2019,7,11,8480.6,57.37,2019/07/11,16:00:00,11.3,6.2,18.3,0,3,58.834999999999994,57.3149999999997,8180.215,8217.53,3,28,Thursday,33,26720
2019,7,11,8816.37,64.04,2019/07/11,16:30:00,11.3,6.2,18.3,0,3,58.39,59.7699999999997,8372.6,8414.35,3,28,Thursday,34,26721
2019,7,11,9254.83,84.37,2019/07/11,17:00:00,11.3,6.2,18.3,0,3,60.705,66.2974999999997,8648.485,8704.1,3,28,Thursday,35,26722
2019,7,11,9856.09,107.29,2019/07/11,17:30:00,11.3,6.2,18.3,0,3,74.20500000000001,78.2674999999997,9035.6,9101.9725,3,28,Thursday,36,26723
2019,7,12,9340.24,78.79,2019/07/12,09:00:00,11.2,7.4,20.3,0,3,95.83000000000001,95.6574999999997,9555.46,9391.6125,3,28,Friday,19,26754
2019,7,12,9137.79,59.96,2019/07/12,09:30:00,11.2,7.4,20.3,0,3,93.04,86.6249999999997,9598.165,9374.065,3,28,Friday,20,26755
2019,7,12,8918.6,63.78,2019/07/12,10:00:00,11.2,7.4,20.3,0,3,69.375,76.2249999999997,9239.015,9232.3775,3,28,Friday,21,26756
2019,7,12,8741.18,58.84,2019/07/12,10:30:00,11.2,7.4,20.3,0,3,61.870000000000005,65.3424999999997,9028.195,9034.4525,3,28,Friday,22,26757
2019,7,12,8501.58,58.34,2019/07/12,11:00:00,11.2,7.4,20.3,0,3,61.31,60.2299999999997,8829.89,8824.7875,3,28,Friday,23,26758
2019,7,12,8391.06,58.03,2019/07/12,11:30:00,11.2,7.4,20.3,0,3,58.59,59.7474999999997,8621.380000000001,8638.105,3,28,Friday,24,26759
2019,7,12,8204.47,53.39,2019/07/12,12:00:00,11.2,7.4,20.3,0,3,58.185,57.1499999999997,8446.32,8459.5725,3,28,Friday,25,26760
2019,7,12,8094.79,58.62,2019/07/12,12:30:00,11.2,7.4,20.3,0,3,55.71,57.0949999999997,8297.765,8297.975,3,28,Friday,26,26761
2019,7,12,7981.74,58.02,2019/07/12,13:00:00,11.2,7.4,20.3,0,3,56.004999999999995,57.0149999999997,8149.629999999999,8168.015,3,28,Friday,27,26762
